"V2","V3","V4"
"09.06.2013",42,1
"01.06.2013",42,1
"21.06.2013",42,1
"21.06.2013",42,1
"09.06.2013",42,2
"01.06.2013",42,1
"29.06.2013",42,1
"23.06.2013",42,1
"23.06.2013",42,1
"22.06.2013",42,1
"10.06.2013",42,1
"27.06.2013",42,1
"20.06.2013",42,1
"12.06.2013",42,1
"03.06.2013",42,1
"20.06.2013",42,1
"12.06.2013",42,1
"02.06.2013",42,1
"22.06.2013",42,1
"23.06.2013",42,1
"21.06.2013",42,1
"20.06.2013",42,1
"19.06.2013",42,1
"30.06.2013",42,1
"12.06.2013",42,1
"28.06.2013",42,1
"25.06.2013",42,1
"07.06.2013",42,3
"08.06.2013",42,1
"29.06.2013",42,1
"28.06.2013",42,1
"25.06.2013",42,1
"01.06.2013",42,1
"18.06.2013",42,1
"05.06.2013",42,1
"02.06.2013",42,1
"21.06.2013",42,2
"14.06.2013",42,1
"10.06.2013",42,2
"04.06.2013",42,1
"20.06.2013",42,1
"11.06.2013",42,1
"21.06.2013",42,1
"18.06.2013",42,1
"14.06.2013",42,1
"27.06.2013",42,1
"23.06.2013",42,1
"23.06.2013",42,1
"15.06.2013",42,1
"23.06.2013",42,1
"13.06.2013",42,1
"02.06.2013",42,1
"20.06.2013",42,1
"30.06.2013",42,1
"29.06.2013",42,1
"20.06.2013",42,2
"16.06.2013",42,1
"13.06.2013",42,1
"12.06.2013",42,1
"10.06.2013",42,1
"14.06.2013",42,1
"15.06.2013",42,1
"29.06.2013",42,1
"05.06.2013",42,1
"07.06.2013",42,3
"28.06.2013",42,1
"10.06.2013",42,1
"23.06.2013",42,1
"23.06.2013",42,1
"19.06.2013",42,1
"05.06.2013",42,1
"13.06.2013",42,1
"13.06.2013",42,1
"13.06.2013",42,1
"13.06.2013",42,1
"13.06.2013",42,1
"13.06.2013",42,1
"13.06.2013",42,1
"12.06.2013",42,1
"18.06.2013",42,1
"06.06.2013",42,1
"09.06.2013",42,1
"20.06.2013",42,1
"30.06.2013",42,1
"23.06.2013",42,1
"03.06.2013",42,1
"03.06.2013",42,1
"16.06.2013",42,1
"16.06.2013",42,1
"21.06.2013",42,1
"02.06.2013",42,1
"02.06.2013",42,1
"06.06.2013",42,1
"18.06.2013",42,1
"09.06.2013",42,1
"03.06.2013",42,1
"24.06.2013",42,1
"19.06.2013",42,1
"20.06.2013",42,1
"11.06.2013",42,1
"18.06.2013",42,1
"12.06.2013",42,1
"30.06.2013",42,1
"24.06.2013",42,1
"03.06.2013",42,1
"15.06.2013",42,1
"07.06.2013",42,1
"26.06.2013",42,1
"12.06.2013",42,1
"29.06.2013",42,1
"05.06.2013",42,1
"27.06.2013",42,1
"05.06.2013",42,1
"23.06.2013",42,1
"20.06.2013",42,1
"09.06.2013",42,1
"28.06.2013",42,1
"15.06.2013",42,1
"30.06.2013",42,1
"23.06.2013",42,1
"03.06.2013",42,1
"19.06.2013",42,1
"09.06.2013",42,1
"07.06.2013",42,1
"12.06.2013",42,1
"14.06.2013",42,1
"07.06.2013",42,1
"28.06.2013",42,1
"24.06.2013",42,1
"08.06.2013",42,1
"21.06.2013",42,1
"08.06.2013",42,1
"17.06.2013",42,1
"19.06.2013",42,1
"20.06.2013",42,1
"24.06.2013",42,1
"22.06.2013",42,1
"08.06.2013",42,1
"21.06.2013",42,1
"24.06.2013",42,1
"07.06.2013",42,1
"16.06.2013",42,1
"01.06.2013",42,1
"04.06.2013",42,1
"01.06.2013",42,1
"23.06.2013",42,1
"06.06.2013",42,1
"24.06.2013",42,1
"22.06.2013",42,1
"29.06.2013",42,1
"26.06.2013",42,1
"02.06.2013",42,1
"29.06.2013",42,1
"18.06.2013",42,1
"22.06.2013",42,1
"24.06.2013",42,1
"24.06.2013",42,1
"17.06.2013",42,1
"22.06.2013",42,1
"03.06.2013",42,1
"25.06.2013",42,1
"04.06.2013",42,1
"16.06.2013",42,1
"06.06.2013",42,2
"11.06.2013",42,1
"03.06.2013",42,-1
"27.06.2013",42,1
"17.06.2013",42,1
"16.06.2013",42,1
"29.06.2013",42,1
"16.06.2013",42,1
"09.06.2013",42,1
"25.06.2013",42,1
"15.06.2013",42,1
"12.06.2013",42,1
"20.06.2013",42,1
"27.06.2013",42,1
"07.06.2013",42,1
"03.06.2013",42,1
"18.06.2013",42,1
"01.06.2013",42,1
"09.06.2013",42,1
"09.06.2013",42,1
"08.06.2013",42,1
"16.06.2013",42,1
"20.06.2013",42,1
"14.06.2013",42,1
"02.06.2013",42,1
"15.06.2013",42,1
"14.06.2013",42,1
"11.06.2013",42,1
"15.06.2013",42,1
"24.06.2013",42,1
"24.06.2013",42,1
"15.06.2013",42,1
"10.06.2013",42,1
"06.06.2013",42,1
"15.06.2013",42,1
"06.06.2013",42,1
"19.06.2013",42,1
"23.06.2013",42,1
"01.06.2013",42,1
"28.06.2013",42,1
"27.06.2013",42,2
"15.06.2013",42,1
"24.06.2013",42,1
"21.06.2013",42,1
"07.06.2013",42,1
"09.06.2013",42,1
"08.06.2013",42,1
"07.06.2013",42,1
"08.06.2013",42,1
"22.06.2013",42,1
"16.06.2013",42,1
"08.06.2013",42,1
"01.06.2013",42,1
"07.06.2013",42,1
"15.06.2013",42,1
"14.06.2013",42,1
"20.06.2013",42,1
"15.06.2013",42,1
"13.06.2013",42,1
"20.06.2013",42,1
"15.06.2013",42,1
"22.06.2013",42,1
"11.06.2013",42,1
"07.06.2013",42,1
"20.06.2013",42,1
"28.06.2013",42,1
"21.06.2013",42,1
"16.06.2013",42,1
"24.06.2013",42,1
"13.06.2013",42,1
"21.06.2013",42,1
"20.06.2013",42,1
"19.06.2013",42,1
"21.06.2013",42,1
"07.06.2013",42,1
"30.06.2013",42,1
"28.06.2013",42,1
"25.06.2013",42,1
"17.06.2013",42,1
"14.06.2013",42,1
"20.06.2013",42,1
"18.06.2013",42,1
"15.06.2013",42,1
"03.06.2013",42,1
"11.06.2013",42,1
"21.06.2013",42,1
"22.06.2013",42,2
"20.06.2013",42,3
"30.06.2013",42,1
"28.06.2013",42,1
"26.06.2013",42,1
"25.06.2013",42,2
"24.06.2013",42,2
"22.06.2013",42,1
"21.06.2013",42,2
"20.06.2013",42,2
"18.06.2013",42,1
"14.06.2013",42,1
"12.06.2013",42,1
"10.06.2013",42,2
"09.06.2013",42,1
"08.06.2013",42,1
"02.06.2013",42,1
"01.06.2013",42,3
"29.06.2013",42,1
"21.06.2013",42,1
"19.06.2013",42,1
"14.06.2013",42,2
"12.06.2013",42,3
"11.06.2013",42,1
"07.06.2013",42,1
"04.06.2013",42,1
"03.06.2013",42,2
"23.06.2013",42,1
"23.06.2013",42,1
"24.06.2013",42,1
"23.06.2013",42,1
"19.06.2013",42,1
"23.06.2013",42,1
"21.06.2013",42,1
"29.06.2013",42,1
"28.06.2013",42,1
"10.06.2013",42,1
"29.06.2013",42,1
"06.06.2013",42,1
"02.06.2013",42,1
"16.06.2013",42,1
"14.06.2013",42,1
"07.06.2013",42,1
"14.06.2013",42,1
"24.06.2013",42,1
"28.06.2013",42,1
"06.06.2013",42,1
"18.06.2013",42,1
"24.06.2013",42,1
"10.06.2013",42,1
"06.06.2013",42,1
"21.06.2013",42,1
"07.06.2013",42,1
"28.06.2013",42,1
"20.06.2013",42,1
"14.06.2013",42,1
"27.06.2013",42,2
"25.06.2013",42,1
"20.06.2013",42,1
"01.06.2013",42,1
"18.06.2013",42,1
"13.06.2013",42,1
"28.06.2013",42,1
"24.06.2013",42,1
"20.06.2013",42,1
"13.06.2013",42,1
"04.06.2013",42,1
"01.06.2013",42,1
"27.06.2013",42,1
"26.06.2013",42,1
"15.06.2013",42,1
"14.06.2013",42,1
"11.06.2013",42,1
"03.06.2013",42,1
"30.06.2013",42,1
"01.06.2013",42,1
"12.06.2013",42,1
"26.06.2013",42,1
"29.06.2013",42,1
"28.06.2013",42,1
"27.06.2013",42,1
"23.06.2013",42,1
"22.06.2013",42,1
"14.06.2013",42,1
"09.06.2013",42,1
"28.06.2013",42,1
"12.06.2013",42,1
"09.06.2013",42,1
"21.06.2013",42,1
"03.06.2013",42,1
"09.06.2013",42,1
"14.06.2013",42,1
"21.06.2013",42,2
"20.06.2013",42,1
"18.06.2013",42,1
"17.06.2013",42,1
"15.06.2013",42,3
"14.06.2013",42,1
"08.06.2013",42,1
"23.06.2013",42,1
"21.06.2013",42,1
"03.06.2013",42,1
"27.06.2013",42,1
"23.06.2013",42,1
"08.06.2013",42,1
"03.06.2013",42,1
"03.06.2013",42,1
"03.06.2013",42,1
"21.06.2013",42,1
"06.06.2013",42,1
"02.06.2013",42,1
"25.06.2013",42,1
"15.06.2013",42,1
"25.06.2013",42,1
"21.06.2013",42,1
"15.06.2013",42,1
"08.06.2013",42,1
"26.06.2013",42,1
"15.06.2013",42,1
"26.06.2013",42,1
"20.06.2013",42,1
"14.06.2013",42,2
"17.06.2013",42,1
"20.06.2013",42,1
"26.06.2013",42,1
"22.06.2013",42,1
"04.06.2013",42,1
"03.06.2013",42,1
"27.06.2013",42,1
"14.06.2013",42,1
"21.06.2013",42,1
"12.06.2013",42,1
"04.06.2013",42,1
"11.06.2013",42,1
"04.06.2013",42,1
"30.06.2013",42,1
"04.06.2013",42,1
"07.06.2013",42,1
"04.06.2013",42,1
"29.06.2013",42,1
"07.06.2013",42,1
"27.06.2013",42,1
"01.06.2013",42,1
"18.06.2013",42,1
"20.06.2013",42,1
"11.06.2013",42,1
"16.06.2013",42,1
"11.06.2013",42,1
"04.06.2013",42,1
"07.06.2013",42,1
"14.06.2013",42,1
"25.06.2013",42,1
"24.06.2013",42,1
"03.06.2013",42,1
"16.06.2013",42,1
"28.06.2013",42,1
"23.06.2013",42,1
"15.06.2013",42,1
"12.06.2013",42,1
"08.06.2013",42,1
"26.06.2013",42,1
"21.06.2013",42,1
"09.06.2013",42,1
"08.06.2013",42,1
"03.06.2013",42,1
"01.06.2013",42,1
"17.06.2013",42,1
"17.06.2013",42,1
"22.06.2013",42,1
"28.06.2013",42,1
"25.06.2013",42,1
"24.06.2013",42,1
"22.06.2013",42,3
"21.06.2013",42,1
"18.06.2013",42,1
"17.06.2013",42,1
"15.06.2013",42,2
"14.06.2013",42,1
"21.06.2013",42,1
"16.06.2013",42,1
"11.06.2013",42,1
"18.06.2013",42,1
"19.06.2013",42,1
"28.06.2013",42,1
"16.06.2013",42,1
"13.06.2013",42,-1
"09.06.2013",42,1
"08.06.2013",42,2
"10.06.2013",42,1
"30.06.2013",42,1
"28.06.2013",42,1
"19.06.2013",42,1
"07.06.2013",42,1
"30.06.2013",42,1
"23.06.2013",42,1
"13.06.2013",42,1
"16.06.2013",42,1
"13.06.2013",42,1
"05.06.2013",42,1
"16.06.2013",42,1
"10.06.2013",42,1
"06.06.2013",42,1
"05.06.2013",42,1
"04.06.2013",42,1
"02.06.2013",42,1
"15.06.2013",42,1
"07.06.2013",42,1
"23.06.2013",42,1
"16.06.2013",42,1
"14.06.2013",42,1
"25.06.2013",42,1
"10.06.2013",42,1
"02.06.2013",42,1
"06.06.2013",42,1
"04.06.2013",42,1
"15.06.2013",42,1
"16.06.2013",42,1
"23.06.2013",42,1
"29.06.2013",42,1
"06.06.2013",42,1
"11.06.2013",42,1
"20.06.2013",42,2
"18.06.2013",42,1
"06.06.2013",42,1
"13.06.2013",42,1
"03.06.2013",42,1
"05.06.2013",42,1
"28.06.2013",42,1
"28.06.2013",42,1
"27.06.2013",42,1
"18.06.2013",42,1
"11.06.2013",42,1
"09.06.2013",42,1
"05.06.2013",42,1
"11.06.2013",42,1
"12.06.2013",42,1
"25.06.2013",42,1
"15.06.2013",42,1
"12.06.2013",42,1
"10.06.2013",42,1
"15.06.2013",42,1
"15.06.2013",42,1
"21.06.2013",42,1
"16.06.2013",42,1
"15.06.2013",42,1
"21.06.2013",42,1
"25.06.2013",42,1
"10.06.2013",42,1
"21.06.2013",42,1
"21.06.2013",42,1
"21.06.2013",42,1
"21.06.2013",42,1
"13.06.2013",42,1
"26.06.2013",42,1
"07.06.2013",42,1
"19.06.2013",42,1
"12.06.2013",42,1
"19.06.2013",42,1
"27.06.2013",42,1
"06.06.2013",42,1
"18.06.2013",42,1
"30.06.2013",42,1
"28.06.2013",42,2
"17.06.2013",42,1
"16.06.2013",42,1
"14.06.2013",42,1
"12.06.2013",42,1
"10.06.2013",42,1
"05.06.2013",42,1
"04.06.2013",42,1
"14.06.2013",42,1
"23.06.2013",42,1
"16.06.2013",42,1
"22.06.2013",42,1
"03.06.2013",42,1
"15.06.2013",42,1
"06.06.2013",42,3
"03.06.2013",42,1
"01.06.2013",42,1
"13.06.2013",42,1
"17.06.2013",42,1
"10.06.2013",42,1
"17.06.2013",42,1
"17.06.2013",42,1
"13.06.2013",42,1
"12.06.2013",42,1
"15.06.2013",42,1
"22.06.2013",42,1
"21.06.2013",42,1
"10.06.2013",42,1
"13.06.2013",42,1
"13.06.2013",42,1
"05.06.2013",42,1
"30.06.2013",42,1
"23.06.2013",42,1
"15.06.2013",42,1
"28.06.2013",42,1
"08.06.2013",42,1
"21.06.2013",42,1
"04.06.2013",42,1
"06.06.2013",42,1
"23.06.2013",42,1
"27.06.2013",42,1
"20.06.2013",42,1
"10.06.2013",42,1
"26.06.2013",42,1
"07.06.2013",42,1
"15.06.2013",42,1
"14.06.2013",42,1
"10.06.2013",42,1
"07.06.2013",42,1
"04.06.2013",42,1
"02.06.2013",42,1
"01.06.2013",42,1
"29.06.2013",42,1
"06.06.2013",42,1
"14.06.2013",42,1
"14.06.2013",42,1
"08.06.2013",42,1
"22.06.2013",42,1
"09.06.2013",42,1
"05.06.2013",42,1
"24.06.2013",42,1
"08.06.2013",42,1
"29.06.2013",42,1
"11.06.2013",42,1
"04.06.2013",42,1
"01.06.2013",42,1
"28.06.2013",42,1
"07.06.2013",42,1
"06.06.2013",42,1
"04.06.2013",42,1
"14.06.2013",42,1
"01.06.2013",42,8
"03.06.2013",42,1
"04.06.2013",42,3
"30.06.2013",42,1
"18.06.2013",42,1
"07.06.2013",42,1
"06.06.2013",42,1
"30.06.2013",42,1
"15.06.2013",42,1
"04.06.2013",42,1
"23.06.2013",42,1
"19.06.2013",42,1
"19.06.2013",42,1
"30.06.2013",42,1
"29.06.2013",42,1
"25.06.2013",42,1
"23.06.2013",42,2
"22.06.2013",42,2
"20.06.2013",42,2
"19.06.2013",42,1
"18.06.2013",42,1
"16.06.2013",42,1
"15.06.2013",42,1
"14.06.2013",42,1
"13.06.2013",42,3
"12.06.2013",42,3
"10.06.2013",42,2
"09.06.2013",42,1
"08.06.2013",42,2
"05.06.2013",42,1
"02.06.2013",42,1
"06.06.2013",42,1
"01.06.2013",42,1
"01.06.2013",42,1
"28.06.2013",42,1
"18.06.2013",42,1
"11.06.2013",42,1
"06.06.2013",42,1
"21.06.2013",42,1
"19.06.2013",42,2
"16.06.2013",42,1
"14.06.2013",42,1
"10.06.2013",42,1
"08.06.2013",42,1
"07.06.2013",42,3
"06.06.2013",42,1
"10.06.2013",42,1
"22.06.2013",42,1
"15.06.2013",42,1
"11.06.2013",42,2
"08.06.2013",42,1
"06.06.2013",42,1
"14.06.2013",42,1
"02.06.2013",42,1
"28.06.2013",42,1
"30.06.2013",42,1
"17.06.2013",42,1
"11.06.2013",42,1
"12.06.2013",42,1
"10.06.2013",42,1
"17.06.2013",42,1
"12.06.2013",42,3
"14.06.2013",42,2
"15.06.2013",42,1
"25.06.2013",42,1
"06.06.2013",42,1
"02.06.2013",42,1
"21.06.2013",42,1
"05.06.2013",42,1
"23.06.2013",42,1
"26.06.2013",42,1
"30.06.2013",42,1
"20.06.2013",42,1
"03.06.2013",42,1
"01.06.2013",42,1
"29.06.2013",42,1
"22.06.2013",42,1
"20.06.2013",42,1
"23.06.2013",42,1
"25.06.2013",42,1
"19.06.2013",42,1
"27.06.2013",42,1
"30.06.2013",42,1
"29.06.2013",42,1
"28.06.2013",42,1
"27.06.2013",42,1
"23.06.2013",42,1
"21.06.2013",42,1
"19.06.2013",42,2
"17.06.2013",42,1
"16.06.2013",42,3
"23.06.2013",42,1
"23.06.2013",42,1
"29.06.2013",42,1
"05.06.2013",42,1
"09.06.2013",42,1
"05.06.2013",42,1
"03.06.2013",42,1
"02.06.2013",42,1
"26.06.2013",42,1
"20.06.2013",42,1
"08.06.2013",42,1
"06.06.2013",42,1
"12.06.2013",42,1
"27.06.2013",42,1
"28.06.2013",42,1
"15.06.2013",42,1
"12.06.2013",42,1
"10.06.2013",42,1
"17.06.2013",42,1
"25.06.2013",42,1
"22.06.2013",42,1
"21.06.2013",42,1
"15.06.2013",42,1
"13.06.2013",42,1
"28.06.2013",42,1
"04.06.2013",42,1
"28.06.2013",42,1
"09.06.2013",42,1
"04.06.2013",42,1
"29.06.2013",42,1
"27.06.2013",42,1
"15.06.2013",42,1
"16.06.2013",42,1
"20.06.2013",42,2
"25.06.2013",42,1
"24.06.2013",42,1
"21.06.2013",42,1
"20.06.2013",42,1
"19.06.2013",42,2
"18.06.2013",42,1
"16.06.2013",42,1
"15.06.2013",42,1
"14.06.2013",42,1
"13.06.2013",42,3
"08.06.2013",42,3
"07.06.2013",42,1
"22.06.2013",42,1
"15.06.2013",42,1
"03.06.2013",42,1
"02.06.2013",42,1
"13.06.2013",42,1
"13.06.2013",42,1
"29.06.2013",42,1
"28.06.2013",42,1
"28.06.2013",42,1
"28.06.2013",42,1
"17.06.2013",42,1
"02.06.2013",42,1
"05.06.2013",42,1
"19.06.2013",42,1
"25.06.2013",42,2
"14.06.2013",42,1
"24.06.2013",42,2
"12.06.2013",42,1
"16.06.2013",42,1
"07.06.2013",42,1
"17.06.2013",42,1
"17.06.2013",42,1
"07.06.2013",42,1
"07.06.2013",42,1
"17.06.2013",42,1
"13.06.2013",42,1
"07.06.2013",42,1
"28.06.2013",42,1
"24.06.2013",42,1
"23.06.2013",42,2
"22.06.2013",42,1
"19.06.2013",42,1
"17.06.2013",42,1
"15.06.2013",42,2
"13.06.2013",42,2
"29.06.2013",42,1
"28.06.2013",42,1
"25.06.2013",42,1
"21.06.2013",42,1
"16.06.2013",42,1
"13.06.2013",42,2
"03.06.2013",42,1
"29.06.2013",42,1
"23.06.2013",42,1
"30.06.2013",42,1
"20.06.2013",42,1
"28.06.2013",42,1
"04.06.2013",42,1
"19.06.2013",42,1
"14.06.2013",42,1
"12.06.2013",42,1
"09.06.2013",42,1
"06.06.2013",42,1
"05.06.2013",42,1
"04.06.2013",42,1
"02.06.2013",42,1
"23.06.2013",42,1
"09.06.2013",42,1
"15.06.2013",42,1
"09.06.2013",42,1
"30.06.2013",42,1
"28.06.2013",42,1
"29.06.2013",42,2
"22.06.2013",42,1
"14.06.2013",42,1
"08.06.2013",42,1
"05.06.2013",42,1
"02.06.2013",42,1
"02.06.2013",42,1
"28.06.2013",42,1
"13.06.2013",42,1
"22.06.2013",42,1
"25.06.2013",42,1
"22.06.2013",42,1
"21.06.2013",42,1
"14.06.2013",42,1
"25.06.2013",42,1
"25.06.2013",42,1
"27.06.2013",42,1
"20.06.2013",42,2
"16.06.2013",42,1
"09.06.2013",42,1
"01.06.2013",42,1
"14.06.2013",42,1
"27.06.2013",42,1
"11.06.2013",42,1
"03.06.2013",42,1
"14.06.2013",42,1
"27.06.2013",42,1
"06.06.2013",42,1
"20.06.2013",42,1
"14.06.2013",42,1
"08.06.2013",42,1
"12.06.2013",42,1
"26.06.2013",42,1
"13.06.2013",42,1
"11.06.2013",42,1
"01.06.2013",42,1
"27.06.2013",42,1
"15.06.2013",42,1
"10.06.2013",42,1
"02.06.2013",42,1
"11.06.2013",42,1
"02.06.2013",42,1
"17.06.2013",42,1
"09.06.2013",42,1
"22.06.2013",42,1
"20.06.2013",42,1
"14.06.2013",42,1
"17.06.2013",42,1
"01.06.2013",42,1
"03.06.2013",42,1
"06.06.2013",42,1
"06.06.2013",42,1
"05.06.2013",42,1
"15.06.2013",42,1
"23.06.2013",42,1
"03.06.2013",42,1
"22.06.2013",42,1
"12.06.2013",42,1
"01.06.2013",42,1
"06.06.2013",42,1
"11.06.2013",42,1
"23.06.2013",42,1
"20.06.2013",42,1
"11.06.2013",42,1
"26.06.2013",42,1
"22.06.2013",42,1
"18.06.2013",42,1
"20.06.2013",42,1
"07.06.2013",42,1
"20.06.2013",42,1
"21.06.2013",42,1
"08.06.2013",42,1
"01.06.2013",42,1
"25.06.2013",42,1
"20.06.2013",42,1
"01.06.2013",42,1
"14.06.2013",42,1
"13.06.2013",42,1
"12.06.2013",42,1
"17.06.2013",42,2
"22.06.2013",42,1
"20.06.2013",42,1
"18.06.2013",42,1
"13.06.2013",42,1
"09.06.2013",42,1
"08.06.2013",42,1
"04.06.2013",42,1
"02.06.2013",42,2
"22.06.2013",42,1
"16.06.2013",42,1
"05.06.2013",42,1
"10.06.2013",42,1
"07.06.2013",42,1
"04.06.2013",42,2
"02.06.2013",42,1
"10.06.2013",42,1
"14.06.2013",42,1
"28.06.2013",42,1
"28.06.2013",42,1
"25.06.2013",42,1
"20.06.2013",42,1
"18.06.2013",42,1
"07.06.2013",42,1
"07.06.2013",42,1
"07.06.2013",42,1
"29.06.2013",42,1
"26.06.2013",42,1
"09.06.2013",42,1
"15.06.2013",42,3
"01.06.2013",42,2
"12.06.2013",42,1
"10.06.2013",42,1
"06.06.2013",42,1
"04.06.2013",42,1
"22.06.2013",42,1
"20.06.2013",42,1
"17.06.2013",42,1
"13.06.2013",42,1
"10.06.2013",42,1
"20.06.2013",42,1
"14.06.2013",42,1
"14.06.2013",42,1
"09.06.2013",42,1
"06.06.2013",42,1
"02.06.2013",42,2
"15.06.2013",42,1
"07.06.2013",42,1
"22.06.2013",42,1
"14.06.2013",42,1
"13.06.2013",42,1
"07.06.2013",42,2
"05.06.2013",42,2
"19.06.2013",42,1
"17.06.2013",42,1
"12.06.2013",42,1
"09.06.2013",42,1
"07.06.2013",42,1
"16.06.2013",42,1
"07.06.2013",42,1
"29.06.2013",42,2
"20.06.2013",42,1
"26.06.2013",42,1
"11.06.2013",42,1
"10.06.2013",42,1
"08.06.2013",42,1
"07.06.2013",42,1
"04.06.2013",42,1
"03.06.2013",42,1
"02.06.2013",42,1
"08.06.2013",42,1
"15.06.2013",42,1
"07.06.2013",42,1
"24.06.2013",42,1
"07.06.2013",42,1
"12.06.2013",42,2
"12.06.2013",42,1
"10.06.2013",42,1
"14.06.2013",42,1
"15.06.2013",42,1
"10.06.2013",42,1
"27.06.2013",42,1
"15.06.2013",42,1
"30.06.2013",42,1
"25.06.2013",42,2
"07.06.2013",42,1
"19.06.2013",42,1
"14.06.2013",42,1
"26.06.2013",42,1
"26.06.2013",42,1
"13.06.2013",42,1
"16.06.2013",42,2
"19.06.2013",42,2
"10.06.2013",42,1
"07.06.2013",42,1
"21.06.2013",42,1
"04.06.2013",42,1
"27.06.2013",42,1
"25.06.2013",42,1
"27.06.2013",42,1
"14.06.2013",42,1
"02.06.2013",42,1
"24.06.2013",42,1
"20.06.2013",42,1
"13.06.2013",42,1
"15.06.2013",42,1
"15.06.2013",42,1
"20.06.2013",42,1
"08.06.2013",42,1
"28.06.2013",42,1
"23.06.2013",42,1
"17.06.2013",42,1
"16.06.2013",42,1
"15.06.2013",42,1
"14.06.2013",42,1
"10.06.2013",42,1
"06.06.2013",42,1
"29.06.2013",42,1
"27.06.2013",42,1
"21.06.2013",42,1
"20.06.2013",42,1
"16.06.2013",42,1
"26.06.2013",42,1
"15.06.2013",42,1
"10.06.2013",42,1
"22.06.2013",42,1
"28.06.2013",42,1
"19.06.2013",42,1
"19.06.2013",42,1
"21.06.2013",42,1
"12.06.2013",42,1
"07.06.2013",42,1
"30.06.2013",42,1
"22.06.2013",42,1
"30.06.2013",42,1
"07.06.2013",42,1
"20.06.2013",42,1
"26.06.2013",42,1
"14.06.2013",42,1
"12.06.2013",42,1
"05.06.2013",42,1
"06.06.2013",42,1
"06.06.2013",42,1
"28.06.2013",42,1
"29.06.2013",42,1
"15.06.2013",42,1
"29.06.2013",42,1
"25.06.2013",42,1
"06.06.2013",42,1
"01.06.2013",42,1
"30.06.2013",42,1
"22.06.2013",42,1
"25.06.2013",42,2
"30.06.2013",42,1
"19.06.2013",42,1
"25.06.2013",42,1
"24.06.2013",42,1
"09.06.2013",42,1
"19.06.2013",42,1
"29.06.2013",42,1
"24.06.2013",42,1
"28.06.2013",42,1
"02.06.2013",42,1
"01.06.2013",42,1
"20.06.2013",42,1
"28.06.2013",42,1
"23.06.2013",42,1
"17.06.2013",42,1
"26.06.2013",42,1
"21.06.2013",42,1
"17.06.2013",42,1
"16.06.2013",42,1
"13.06.2013",42,1
"10.06.2013",42,1
"06.06.2013",42,1
"21.06.2013",42,1
"11.06.2013",42,1
"24.06.2013",42,1
"13.06.2013",42,1
"04.06.2013",42,1
"23.06.2013",42,1
"30.06.2013",42,1
"19.06.2013",42,1
"15.06.2013",42,1
"13.07.2013",42,1
"14.07.2013",42,1
"16.07.2013",42,2
"17.07.2013",42,1
"20.07.2013",42,1
"22.07.2013",42,3
"23.07.2013",42,2
"12.07.2013",42,1
"25.07.2013",42,1
"27.07.2013",42,1
"12.07.2013",42,1
"14.07.2013",42,1
"23.07.2013",42,1
"25.07.2013",42,1
"02.07.2013",42,1
"09.07.2013",42,3
"26.07.2013",42,1
"12.07.2013",42,2
"09.07.2013",42,2
"03.07.2013",42,1
"27.07.2013",42,1
"22.07.2013",42,1
"21.07.2013",42,1
"31.07.2013",42,1
"05.07.2013",42,1
"05.07.2013",42,1
"13.07.2013",42,1
"08.07.2013",42,1
"02.07.2013",42,1
"04.07.2013",42,1
"12.07.2013",42,1
"21.07.2013",42,1
"27.07.2013",42,1
"01.07.2013",42,1
"30.07.2013",42,1
"02.07.2013",42,1
"07.07.2013",42,1
"11.07.2013",42,1
"13.07.2013",42,2
"15.07.2013",42,1
"24.07.2013",42,1
"03.07.2013",42,1
"15.07.2013",42,1
"02.07.2013",42,1
"05.07.2013",42,1
"07.07.2013",42,3
"13.07.2013",42,1
"06.07.2013",42,1
"02.07.2013",42,1
"29.07.2013",42,1
"08.07.2013",42,1
"18.07.2013",42,1
"06.07.2013",42,1
"15.07.2013",42,1
"04.07.2013",42,1
"06.07.2013",42,1
"12.07.2013",42,1
"14.07.2013",42,2
"15.07.2013",42,1
"17.07.2013",42,1
"16.07.2013",42,5
"17.07.2013",42,2
"20.07.2013",42,1
"22.07.2013",42,3
"23.07.2013",42,3
"26.07.2013",42,1
"27.07.2013",42,2
"19.07.2013",42,1
"28.07.2013",42,1
"07.07.2013",42,1
"20.07.2013",42,1
"21.07.2013",42,1
"17.07.2013",42,1
"11.07.2013",42,1
"20.07.2013",42,2
"14.07.2013",42,1
"29.07.2013",42,1
"28.07.2013",42,1
"18.07.2013",42,1
"28.07.2013",42,1
"10.07.2013",42,1
"12.07.2013",42,1
"20.07.2013",42,1
"21.07.2013",42,1
"31.07.2013",42,1
"01.07.2013",42,1
"02.07.2013",42,2
"04.07.2013",42,1
"03.07.2013",42,2
"05.07.2013",42,1
"07.07.2013",42,1
"10.07.2013",42,2
"11.07.2013",42,1
"12.07.2013",42,2
"15.07.2013",42,1
"16.07.2013",42,1
"04.07.2013",42,1
"18.07.2013",42,1
"01.07.2013",42,1
"08.07.2013",42,1
"10.07.2013",42,1
"11.07.2013",42,1
"16.07.2013",42,1
"20.07.2013",42,1
"04.07.2013",42,1
"10.07.2013",42,1
"20.07.2013",42,1
"24.07.2013",42,1
"22.07.2013",42,1
"27.07.2013",42,1
"31.07.2013",42,1
"10.07.2013",42,1
"12.07.2013",42,1
"13.07.2013",42,1
"01.07.2013",42,1
"03.07.2013",42,2
"25.07.2013",42,1
"20.07.2013",42,3
"24.07.2013",42,1
"28.07.2013",42,1
"15.07.2013",42,1
